,anhui,beijing,chongqing,fujian,gansu,guangdong,guangxi,guizhou,hainan,hebei,heilongjiang,henan,hubei,hunan,jiangsu,jiangxi,jilin,liaoning,shaanxi,shandong,shanghai,shanxi,sichuan,taiwan,tianjin,xinjiang,yunnan,zhejiang,south korea,france,australia,malaysia,brazil,germany,uk,italy,belgium,spain,sweden,finland,iran,austria,switzerland,norway,netherlands,denmark,ireland,portugal,washington,california,massachusetts,texas,florida,new york
36,1193.73,3346.28,966.07,833.98,147.63,1605.8,533.54,525.77,704.48,1036,214.97,1481.48,834.4,830.8966667,2020.2,710.9,380.989,752.913,483.035,1685.0281,9875.67,598.549,433.0876856,1680,3400,38.1507,278.166,1450.4,1302,309,8.4175,291,72.002,659,709.66,485.107,14236,242.2427,51.8,47.0344,168,277.6739,558.1968,37.6845,1059.31,357.6013,183,290.598,101.2,251.3,871,109.9,378,421
37,1194.73,3346.28,966.07,833.98,147.63,1605.8,533.54,525.77,704.48,1036,214.97,1481.48,835.4,830.8966667,2020.2,711.9,380.989,752.913,483.035,1685.0281,9875.67,598.549,433.0876856,1680,3400,38.1507,278.166,1450.4,1302,309,8.4175,292,72.002,660,709.66,485.107,14237,242.2427,51.8,47.0344,169,277.6739,558.1968,37.6845,1059.31,357.6013,184,290.598,101.2,251.3,871,109.9,378,421
38,1195.73,3346.28,966.07,833.98,147.63,1605.8,533.54,525.77,704.48,1036,214.97,1481.48,836.4,830.8966667,2020.2,712.9,380.989,752.913,483.035,1685.0281,9875.67,598.549,433.0876856,1680,3400,38.1507,278.166,1450.4,1302,309,8.4175,293,72.002,661,709.66,485.107,14238,242.2427,51.8,47.0344,170,277.6739,558.1968,37.6845,1059.31,357.6013,185,290.598,101.2,251.3,871,109.9,378,421
39,1196.73,3346.28,966.07,833.98,147.63,1605.8,533.54,525.77,704.48,1036,214.97,1481.48,837.4,830.8966667,2020.2,713.9,380.989,752.913,483.035,1685.0281,9875.67,598.549,433.0876856,1680,3400,38.1507,278.166,1450.4,1302,309,8.4175,294,72.002,662,709.66,485.107,14239,242.2427,51.8,47.0344,171,277.6739,558.1968,37.6845,1059.31,357.6013,186,290.598,101.2,251.3,871,109.9,378,421
40,1197.73,3346.28,966.07,833.98,147.63,1605.8,533.54,525.77,704.48,1036,214.97,1481.48,838.4,830.8966667,2020.2,714.9,380.989,752.913,483.035,1685.0281,9875.67,598.549,433.0876856,1680,3400,38.1507,278.166,1450.4,1302,309,8.4175,295,72.002,663,709.66,485.107,14240,242.2427,51.8,47.0344,172,277.6739,558.1968,37.6845,1059.31,357.6013,187,290.598,101.2,251.3,871,109.9,378,421
41,1198.73,3346.28,966.07,833.98,147.63,1605.8,533.54,525.77,704.48,1036,214.97,1481.48,839.4,830.8966667,2020.2,715.9,380.989,752.913,483.035,1685.0281,9875.67,598.549,433.0876856,1680,3400,38.1507,278.166,1450.4,1302,309,8.4175,296,72.002,664,709.66,485.107,14241,242.2427,51.8,47.0344,173,277.6739,558.1968,37.6845,1059.31,357.6013,188,290.598,101.2,251.3,871,109.9,378,421
42,1199.73,3346.28,966.07,833.98,147.63,1605.8,533.54,525.77,704.48,1036,214.97,1481.48,840.4,830.8966667,2020.2,716.9,380.989,752.913,483.035,1685.0281,9875.67,598.549,433.0876856,1680,3400,38.1507,278.166,1450.4,1302,309,8.4175,297,72.002,665,709.66,485.107,14242,242.2427,51.8,47.0344,174,277.6739,558.1968,37.6845,1059.31,357.6013,189,290.598,101.2,251.3,871,109.9,378,421
43,1200.73,3346.28,966.07,833.98,147.63,1605.8,533.54,525.77,704.48,1036,214.97,1481.48,841.4,830.8966667,2020.2,717.9,380.989,752.913,483.035,1685.0281,9875.67,598.549,433.0876856,1680,3400,38.1507,278.166,1450.4,1302,309,8.4175,298,72.002,666,709.66,485.107,14243,242.2427,51.8,47.0344,175,277.6739,558.1968,37.6845,1059.31,357.6013,190,290.598,101.2,251.3,871,109.9,378,421
44,1201.73,3346.28,966.07,833.98,147.63,1605.8,533.54,525.77,704.48,1036,214.97,1481.48,842.4,830.8966667,2020.2,718.9,380.989,752.913,483.035,1685.0281,9875.67,598.549,433.0876856,1680,3400,38.1507,278.166,1450.4,1302,309,8.4175,299,72.002,667,709.66,485.107,14244,242.2427,51.8,47.0344,176,277.6739,558.1968,37.6845,1059.31,357.6013,191,290.598,101.2,251.3,871,109.9,378,421
45,1202.73,3346.28,966.07,833.98,147.63,1605.8,533.54,525.77,704.48,1036,214.97,1481.48,843.4,830.8966667,2020.2,719.9,380.989,752.913,483.035,1685.0281,9875.67,598.549,433.0876856,1680,3400,38.1507,278.166,1450.4,1302,309,8.4175,300,72.002,668,709.66,485.107,14245,242.2427,51.8,47.0344,177,277.6739,558.1968,37.6845,1059.31,357.6013,192,290.598,101.2,251.3,871,109.9,378,421
